text,date,category,language
"Good evening, Can I transfer something urgently from China? How long does it take? Kind Regards",13-9-2022,transfer_timing,en
"Good evening, I noticed my exchange rate was incorrect when I got cash. Best Regards",20-6-2022,wrong_exchange_rate_for_cash_withdrawal,en
"Good evening, Help! I need to transfer something to China. kind Regards",2-8-2022,transfer_timing,en
"Good afternoon, Is there a reason behind why my transfer did not workk? thanks",2-7-2022,failed_transfer,en
"hi, Thee app says I made a cash withdrawal even though I didn't. Best Regards",13-11-2022,cash_withdrawal_not_recognised,en
"Olá, Como faço para vincular o meu novo cartão? Obrigada",8-10-2022,disposable_card_limits,pt
"hi, How do I take a block off myy card? Thanks",3-11-2022,pin_blocked,en
"hi, There is a payment showing on my app that I didn't doo. Will you please cancel this payment and refund my money ? Kind Regards",5-9-2022,direct_debit_payment_not_recognised,en
"good morning, The ATM gave me less cashh than requested thanks",29-4-2022,wrong_amount_of_cash_received,en
"Hello, I am unsuccessfully trying too make a transfer can you help? Kind Regards",7-11-2022,failed_transfer,en
"good afternoon, It won't let me provee my identity. Best Regards",14-5-2022,unable_to_verify_identity,en
"good afternoon, Can my PIN changed remotely without visiting a bank? thanks",23-8-2022,change_pin,en
"good afternoon, The app doesn't think it's me. best Regards",9-4-2022,unable_to_verify_identity,en
"good morning, I transferred money to a receiver within the EU and they received a lesser amount than expected.  Now I will have to sendd additional money to the receiver in order to make up the difference.  I'm not sure what went wrong, can you please advise? Best Regards",15-11-2022,transfer_fee_charged,en
"Good morning, If I need to transfer something quick from China, how long does that take? thanks",5-8-2022,transfer_timing,en
"Good morning, The exchange rate for my withdrawal was wrong. thanks",3-1-2022,wrong_exchange_rate_for_cash_withdrawal,en
"hello, How can receive a physical card Thanks",24-7-2022,order_physical_card,en
"hi, Is my child tooo young to sign up? kind Regards",21-7-2022,age_limit,en
"Good evening, Will my transfer be done soon? thanks",25-5-2022,pending_transfer,en
"good morning, Why isn't my money from a check deposit showing? kind Regards",29-12-2022,balance_not_updated_after_cheque_or_cash_deposit,en
"hi, It's only been a few weekss my my top-up got cancelled thanks",24-5-2022,top_up_reverted,en
"Hi, Is the exchange rate current? Best Regards",6-12-2022,exchange_rate,en
"Hello, How do you determine the exchange rate? Thanks",13-3-2022,exchange_rate,en
"Good afternoon, How do I replace my card? kind Regards",27-11-2022,card_about_to_expire,en
"good evening, Do you offer a discount for those who perform frequent currency exchanges? Kind Regards",15-10-2022,exchange_charge,en
"hello, I accidentally chose to exchange GBP, but I need to pick AUD. How can I change it? Best Regards",13-10-2022,exchange_via_app,en
"good morning, Why was my account assessed a fee for an ATM transaction? best Regards",16-1-2022,cash_withdrawal_charge,en
"good morning, There is payment showing that I didn't do. Best Regards",9-6-2022,card_payment_not_recognised,en
"hi, Can i receive transfers from my employer to this accountt? Kind Regards",13-3-2022,receiving_money,en
"good evening, Youu accepts my card? Kind Regards",20-12-2022,card_acceptance,en
"Good evening, Where can I check to see if there will be a fee added to my payment? Are there specific instances that will result in a fee added? thanks",29-9-2022,card_payment_fee_charged,en
"good afternoon, What is the source of your exchange ratess? Thanks",21-12-2022,exchange_rate,en
"hello, Exchange rate for my card paymentt is wrong kind Regards",7-11-2022,card_payment_wrong_exchange_rate,en
"Good afternoon, I'm not sure why my payment has been declined? Please tell me why, I thought it was alll good. Kind Regards",10-12-2022,declined_card_payment,en
"hi, I need help- I got mugged yesterday and they took everything so I can't use the app. Kind Regards",22-3-2022,lost_or_stolen_phone,en
"good morning, II need help fixing my contactless. IIt's not working anywhere II go today. Best Regards",13-10-2022,contactless_not_working,en
"good afternoon, When will myy transfer arrive from Europe? thanks",26-12-2022,transfer_timing,en
"Hello, Is there a way to make my money usable in another country? thanks",26-5-2022,exchange_via_app,en
"Good afternoon, Can I order a card please? Best Regards",2-4-2022,order_physical_card,en
"good evening, Where is a ATMM that accepts Mastercard? kind Regards",2-6-2022,atm_support,en
"Good morning, Can I auto-top upp?  How do I do it? best Regards",14-8-2022,automatic_top_up,en
"Good afternoon, Does auto top-up have a limit? Best Regards",6-4-2022,automatic_top_up,en
"Hi, Can I go ahead and use my account evenn though my identify hasn't been verified yet? kind Regards",27-4-2022,why_verify_identity,en
"Hello, I got a fee when paying with my card Thanks",9-9-2022,card_payment_fee_charged,en
"hello, I can't verify my ID. Why? Kind Regards",21-11-2022,unable_to_verify_identity,en
"Good morning, My card was declined at a restaurant today and I don't know what the problem is. Kind Regards",26-12-2022,card_not_working,en
"good morning, I donn't know why my credit card was declined while I was trying to top-up. Was it something onn my end or was there something wronng with the top-up functionn? Thanks",12-7-2022,top_up_failed,en
"Hello, Iss there a limit to the number of disposable cards per day? kind Regards",6-11-2022,disposable_card_limits,en
"hi, I'm not verifying my identity. best Regards",10-3-2022,why_verify_identity,en
"Good afternoon, I received thee wrong amount of cash back Best Regards",21-10-2022,wrong_amount_of_cash_received,en
"Good afternoon, I want to topp up from my Apple Watch, can I? Thanks",20-10-2022,apple_pay_or_google_pay,en
"Bom dia, Encomendei o meu cartão, mas ainda não está aqui. Melhores cumprimentos",18-11-2022,transfer_fee_charged,pt
"Good afternoon, Hello, I'm a brannd new customer annd tried topping up for the first time today. It has been pending for half ann hour annd doesn't seem to be working. Please resolve this. Best Regards",18-6-2022,pending_top_up,en
"hello, am suspicious of my card's security best Regards",2-9-2022,compromised_card,en
"Good evening, Why is myy transfer pending? kind Regards",16-9-2022,pending_transfer,en
"Good morning, Help! I think someone has a copy of myy card - I still have myy card, but a five hundred pound cash withdrawal that I didn't authorize is shown on myy account. Kind Regards",20-3-2022,cash_withdrawal_not_recognised,en
"good afternoon, How do I know what the exchange rate will be when I make an exchange. Kind Regards",9-3-2022,exchange_rate,en
"hi, I thought I was going to receivee more currency? best Regards",9-6-2022,wrong_exchange_rate_for_cash_withdrawal,en
"Olá, Recebi o meu cartão como faço para o fazer aparecer na aplicação? Obrigada",20-3-2022,reverted_card_payment?,pt
"hello, How long will a transfer from the US take? Kind Regards",26-4-2022,transfer_timing,en
"hi, Looks like my card payment was made twice by mistake. I paid at the store earlier which rejected once, second time it worked. App stays at pending for one of the payments. Can you please remove one of them as it's wrong and clearly was declinedd? Thanks",12-10-2022,transaction_charged_twice,en
"Hi, Why is the exchange rate so high? This should have beenn a much higher amount of cash for that to apply. Thanks",18-11-2022,wrong_exchange_rate_for_cash_withdrawal,en
"Good afternoon, How do you exchange currencies Best Regards",17-4-2022,exchange_via_app,en
"Good morning, My card was stolen. What do I need to do? best Regards",22-11-2022,lost_or_stolen_card,en
"good morning, I took out some cash from thee ATM but it is still showing thee transaction is pending. Thanks",21-7-2022,pending_cash_withdrawal,en
"Hi, A cashh withdrawal has been done that I didn't do. Best Regards",21-4-2022,cash_withdrawal_not_recognised,en
"Hello, II can't find out how to top-up my account using cash. Best Regards",24-3-2022,top_up_by_cash_or_cheque,en
"good evening, How can I change my name because I just got married? Thanks",24-9-2022,edit_personal_details,en
"good evening, I made a transfer a couple hours ago but my balance has not been updated. Why is this? Shouldnt this be instant? kind Regards",22-10-2022,balance_not_updated_after_bank_transfer,en
"Hi, The transfer finally worked, but how long does it stay pending? Thanks",17-3-2022,pending_transfer,en
"good evening, I was told that withdrawing cash from the ATM is free, but I'm charged a fee. Why is this? thanks",2-5-2022,cash_withdrawal_charge,en
"Hi, I wish to cancel a transfer thanks",27-3-2022,cancel_transfer,en
"Hi, Can II top up with cash kind Regards",25-9-2022,top_up_by_cash_or_cheque,en
"Hi, When will my top up go throughh? Kind Regards",1-8-2022,pending_top_up,en
"good afternoon, What flat currencies do you support for holding and exchange? thanks",26-7-2022,fiat_currency_support,en
"hi, My first choice would be Mastercardd. Kind Regards",15-7-2022,visa_or_mastercard,en
"Good evening, How do II withdraw money? best Regards",28-1-2022,atm_support,en
"good morning, Do you charge for making a withdrawal? I took some money out of my account earlier and I was charged for this. kind Regards",8-5-2022,cash_withdrawal_charge,en
"hi, Can someone assist me with explaining how I can unblock my pin? best Regards",17-7-2022,pin_blocked,en
"hello, Is there a top-up limit? kind Regards",14-4-2022,top_up_limits,en
"Hi, I need too deposit my virtual card, how do i do that. Best Regards",6-11-2022,get_disposable_virtual_card,en
"Good afternoon, Can I choose what card I can use Kind Regards",19-6-2022,visa_or_mastercard,en
"Good afternoon, Please explain the charge of 1L in error.  I have purchased nothing in this amount. Thanks",29-9-2022,extra_charge_on_statement,en
"Good morning, How do i request more physical cards? kind Regards",4-8-2022,getting_spare_card,en
"Good morning, How do I verify the source of my funds? kind Regards",26-10-2022,verify_source_of_funds,en
"hello, Can you help me processs a refund? Thanks",7-6-2022,request_refund,en
"Good morning, Can youu tell me how I go about activating a new card? best Regards",26-1-2022,activate_my_card,en
"Hi, You operate in which countries? kind Regards",7-3-2022,country_support,en
"Hello, I want to replace my current PIN. best Regards",3-6-2022,change_pin,en
"Good morning, What do I do if my card expires soon? kind Regards",13-10-2022,card_about_to_expire,en
"Good evening, I have a duplicate payment on my card. kind Regards",6-1-2022,transaction_charged_twice,en
"good morning, I need a new login code Best Regards",11-11-2022,passcode_forgotten,en
